country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","06-04-2025 22:00:00",16.6870449,74.2505872,NO2,8,23,15
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","06-04-2025 22:00:00",19.0243902,73.0406721,SO2,2,13,7
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","06-04-2025 22:00:00",19.786089,72.757971,NO2,14,40,26
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","06-04-2025 22:00:00",20.918946,74.776388,CO,13,42,22
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","06-04-2025 22:00:00",19.0364585,72.8954371,CO,23,74,28
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","06-04-2025 22:00:00",19.10078,72.87462,PM10,72,99,83
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","06-04-2025 22:00:00",18.910000,72.820000,PM10,36,97,53
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","06-04-2025 22:00:00",18.910000,72.820000,CO,26,29,26
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","06-04-2025 22:00:00",19.083694,72.920967,PM10,54,116,80
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","06-04-2025 22:00:00",19.083694,72.920967,NO2,10,53,29
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","06-04-2025 22:00:00",19.215859,72.831718,PM10,31,88,54
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","06-04-2025 22:00:00",19.215859,72.831718,CO,6,42,13
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","06-04-2025 22:00:00",19.0632143,72.8456324,PM10,19,121,58
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","06-04-2025 22:00:00",19.1653323,72.922099,NO2,16,71,33
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","06-04-2025 22:00:00",19.0863,72.8888,PM2.5,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","06-04-2025 22:00:00",16.6870449,74.2505872,CO,6,29,15
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","06-04-2025 22:00:00",18.39963,76.57452,CO,2,167,85
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","06-04-2025 22:00:00",18.1023399,73.4783687,PM10,99,169,127
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","06-04-2025 22:00:00",20.555712,74.529236,NH3,1,3,2
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","06-04-2025 22:00:00",20.555712,74.529236,SO2,31,48,39
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","06-04-2025 22:00:00",19.296481,72.840923,PM2.5,33,58,43
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","06-04-2025 22:00:00",19.296481,72.840923,SO2,2,6,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","06-04-2025 22:00:00",19.0863,72.8888,CO,3,12,7
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","06-04-2025 22:00:00",19.19709,72.82204,PM2.5,13,64,40
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","06-04-2025 22:00:00",18.96702,72.84214,SO2,1,30,6
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","06-04-2025 22:00:00",18.96702,72.84214,CO,16,82,53
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","06-04-2025 22:00:00",19.2243333,72.8658113,NO2,10,74,26
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","06-04-2025 22:00:00",19.2243333,72.8658113,SO2,6,31,17
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","06-04-2025 22:00:00",19.11074,72.86084,PM2.5,43,116,71
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","06-04-2025 22:00:00",18.897756,72.813320,NO2,11,65,27
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","06-04-2025 22:00:00",19.137500,72.915056,NO2,7,8,7
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","06-04-2025 22:00:00",18.1023399,73.4783687,SO2,27,129,56
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","06-04-2025 22:00:00",19.083694,72.920967,NH3,2,30,10
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","06-04-2025 22:00:00",20.0073285,73.7762427,CO,28,36,31
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","06-04-2025 22:00:00",20.021503,73.813844,PM2.5,49,102,77
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","06-04-2025 22:00:00",20.021503,73.813844,OZONE,1,68,60
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","06-04-2025 22:00:00",19.950220,73.731480,PM2.5,44,140,71
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","06-04-2025 22:00:00",19.950220,73.731480,PM10,89,136,105
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","06-04-2025 22:00:00",19.950220,73.731480,NH3,4,6,5
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","06-04-2025 22:00:00",19.9591346,73.7788008,PM10,56,106,88
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","06-04-2025 22:00:00",19.090337,73.014232,NO2,37,353,139
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","06-04-2025 22:00:00",19.090337,73.014232,CO,34,120,43
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","06-04-2025 22:00:00",19.090337,73.014232,OZONE,37,84,52
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","06-04-2025 22:00:00",21.152875,79.0517531,PM10,69,147,114
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","06-04-2025 22:00:00",21.143383,79.048912,SO2,1,43,17
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","06-04-2025 22:00:00",19.173852,77.296291,PM10,48,111,76
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","06-04-2025 22:00:00",21.121801,79.04952,PM2.5,44,268,137
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","06-04-2025 22:00:00",21.121801,79.04952,NH3,2,18,7
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","06-04-2025 22:00:00",21.121801,79.04952,OZONE,3,141,63
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","06-04-2025 22:00:00",19.383200,72.820400,NH3,5,8,6
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","06-04-2025 22:00:00",19.383200,72.820400,CO,48,67,52
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","06-04-2025 22:00:00",19.383200,72.820400,OZONE,7,7,7
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","06-04-2025 22:00:00",19.060498,72.923356,NO2,10,37,23
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","06-04-2025 22:00:00",19.060498,72.923356,SO2,1,7,3
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","06-04-2025 22:00:00",19.0575752,73.0151367,PM10,51,260,110
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","06-04-2025 22:00:00",19.047000,72.874600,SO2,7,16,11
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","06-04-2025 22:00:00",19.137500,72.915056,NH3,2,2,2
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","06-04-2025 22:00:00",19.0575752,73.0151367,SO2,1,22,10
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","06-04-2025 22:00:00",19.265594,76.761463,PM2.5,33,76,56
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","06-04-2025 22:00:00",19.265594,76.761463,OZONE,31,99,73
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","06-04-2025 22:00:00",13.67,79.35,SO2,3,13,7
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","06-04-2025 22:00:00",13.67,79.35,CO,4,147,98
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","06-04-2025 22:00:00",13.615387,79.409230,PM2.5,42,254,99
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","06-04-2025 22:00:00",13.615387,79.409230,NH3,3,3,3
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","06-04-2025 22:00:00",13.615387,79.409230,CO,15,26,22
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","06-04-2025 22:00:00",11.654054,92.734055,PM2.5,4,5,4
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","06-04-2025 22:00:00",16.5150833,80.5181667,NO2,23,38,30
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","06-04-2025 22:00:00",16.5150833,80.5181667,NH3,1,3,2
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","06-04-2025 22:00:00",17.72,83.3,NH3,1,6,2
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","06-04-2025 22:00:00",26.071318,91.87488,PM10,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","06-04-2025 22:00:00",14.465052,78.824187,OZONE,32,32,32
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","06-04-2025 22:00:00",13.67,79.35,PM2.5,33,91,51
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","06-04-2025 22:00:00",16.486692,80.699436,PM10,50,58,54
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","06-04-2025 22:00:00",16.486692,80.699436,SO2,11,19,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","06-04-2025 22:00:00",16.509717,80.612222,PM10,58,86,73
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","06-04-2025 22:00:00",14.465052,78.824187,PM2.5,48,61,54
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","06-04-2025 22:00:00",16.554731,80.649110,CO,39,62,40
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","06-04-2025 22:00:00",16.554731,80.649110,NH3,2,3,3
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","06-04-2025 22:00:00",14.675886,77.593027,PM10,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-04-2025 22:00:00",26.349082,92.68449,OZONE,22,33,26
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","06-04-2025 22:00:00",26.446912,91.439057,OZONE,12,17,14
India,Assam,Silchar,"Tarapur, Silchar - PCBA","06-04-2025 22:00:00",24.82827,92.79525,NO2,2,16,11
India,Assam,Silchar,"Tarapur, Silchar - PCBA","06-04-2025 22:00:00",24.82827,92.79525,NH3,1,2,1
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","06-04-2025 22:00:00",26.187500,91.744194,CO,25,66,30
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","06-04-2025 22:00:00",26.181742,91.78063,PM10,96,207,130
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","06-04-2025 22:00:00",26.181742,91.78063,CO,30,76,42
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-04-2025 22:00:00",26.349082,92.68449,CO,20,52,50
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","06-04-2025 22:00:00",25.251013,86.989001,CO,11,17,14
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","06-04-2025 22:00:00",25.251013,86.989001,OZONE,10,25,15
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","06-04-2025 22:00:00",25.265194,87.012947,PM2.5,23,183,88
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","06-04-2025 22:00:00",25.265194,87.012947,PM10,100,213,146
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","06-04-2025 22:00:00",26.987634,94.636574,PM10,36,95,57
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","06-04-2025 22:00:00",26.987634,94.636574,SO2,4,11,8
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","06-04-2025 22:00:00",26.987634,94.636574,CO,14,46,26
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","06-04-2025 22:00:00",26.146529,87.454184,PM10,94,139,110
India,Assam,Guwahati,"IITG, Guwahati - PCBA","06-04-2025 22:00:00",26.2028636,91.70046436,CO,10,19,13
India,Assam,Guwahati,"IITG, Guwahati - PCBA","06-04-2025 22:00:00",26.2028636,91.70046436,OZONE,3,58,43
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","06-04-2025 22:00:00",26.10887,91.589544,NO2,18,23,21
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2025 22:00:00",25.5626095,84.663264,PM10,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2025 22:00:00",25.5626095,84.663264,SO2,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2025 22:00:00",25.5626095,84.663264,CO,NA,NA,NA
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","06-04-2025 22:00:00",25.42742023,86.13886079,PM2.5,77,315,187
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","06-04-2025 22:00:00",25.42742023,86.13886079,PM10,86,211,140
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","06-04-2025 22:00:00",25.42742023,86.13886079,NH3,11,11,11
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2025 22:00:00",25.5626095,84.663264,OZONE,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","06-04-2025 22:00:00",25.376776,86.471523,NH3,6,8,7
India,Bihar,Munger,"Town Hall, Munger - BSPCB","06-04-2025 22:00:00",25.376776,86.471523,SO2,NA,NA,NA
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","06-04-2025 22:00:00",26.11442,85.39813,NO2,4,37,20
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","06-04-2025 22:00:00",26.11442,85.39813,SO2,5,11,7
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","06-04-2025 22:00:00",26.1403345,85.3650192,SO2,8,9,9
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","06-04-2025 22:00:00",26.1403345,85.3650192,OZONE,3,73,47
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","06-04-2025 22:00:00",26.1209,85.3647,PM2.5,17,75,44
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","06-04-2025 22:00:00",26.1209,85.3647,OZONE,16,93,51
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","06-04-2025 22:00:00",25.586562,85.043586,CO,16,110,54
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","06-04-2025 22:00:00",25.592539,85.227158,SO2,5,9,7
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","06-04-2025 22:00:00",25.592539,85.227158,OZONE,12,36,21
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","06-04-2025 22:00:00",26.0881305,87.93840336,NH3,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","06-04-2025 22:00:00",27.308328,84.531742,CO,2,104,7
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","06-04-2025 22:00:00",26.63086,84.90051,PM2.5,13,80,43
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","06-04-2025 22:00:00",25.7808257,84.7446768,PM10,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","06-04-2025 22:00:00",25.7808257,84.7446768,NO2,2,81,26
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","06-04-2025 22:00:00",24.7955,84.9994,PM2.5,21,263,119
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","06-04-2025 22:00:00",24.7955,84.9994,NO2,1,12,6
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","06-04-2025 22:00:00",24.792403,84.992416,OZONE,4,43,20
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","06-04-2025 22:00:00",24.762518,84.982348,PM10,57,105,80
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","06-04-2025 22:00:00",25.697189,85.245900,NO2,14,45,28
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","06-04-2025 22:00:00",25.560083,87.553265,PM10,32,74,50
India,Bihar,Patna,"Muradpur, Patna - BSPCB","06-04-2025 22:00:00",25.619651,85.147382,NH3,1,16,5
India,Bihar,Patna,"Muradpur, Patna - BSPCB","06-04-2025 22:00:00",25.619651,85.147382,OZONE,6,41,26
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","06-04-2025 22:00:00",25.7808257,84.7446768,PM2.5,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","06-04-2025 22:00:00",25.265194,87.012947,SO2,50,110,85
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","06-04-2025 22:00:00",21.185571,81.343175,OZONE,5,25,15
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","06-04-2025 22:00:00",21.224231,81.408350,PM10,37,136,70
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","06-04-2025 22:00:00",21.224231,81.408350,NO2,17,93,41
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","06-04-2025 22:00:00",21.224231,81.408350,NH3,3,5,4
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","06-04-2025 22:00:00",21.224231,81.408350,CO,8,46,14
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","06-04-2025 22:00:00",22.08815,82.13737,CO,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","06-04-2025 22:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","06-04-2025 22:00:00",30.735567,76.775714,OZONE,4,188,104
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","06-04-2025 22:00:00",30.751462,76.762879,PM2.5,39,120,80
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-04-2025 22:00:00",25.366336,87.117468,PM2.5,88,243,165
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-04-2025 22:00:00",25.366336,87.117468,PM10,71,124,102
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-04-2025 22:00:00",25.366336,87.117468,NO2,16,20,19
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-04-2025 22:00:00",25.366336,87.117468,SO2,16,17,16
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-04-2025 22:00:00",25.366336,87.117468,OZONE,8,30,19
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","06-04-2025 22:00:00",22.368195,82.746431,NO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","06-04-2025 22:00:00",22.368195,82.746431,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","06-04-2025 22:00:00",22.368195,82.746431,CO,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","06-04-2025 22:00:00",22.348441,82.549611,CO,15,101,28
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","06-04-2025 22:00:00",25.859655,85.77944,CO,7,115,19
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","06-04-2025 22:00:00",24.952822,84.002396,NO2,2,3,2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","06-04-2025 22:00:00",22.1910172,83.5197009,PM2.5,24,66,44
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","06-04-2025 22:00:00",22.118125,83.140608,SO2,6,7,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","06-04-2025 22:00:00",21.194815,81.314770,SO2,14,41,19
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","06-04-2025 22:00:00",25.599486,85.113666,NH3,1,2,1
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","06-04-2025 22:00:00",28.5512005,77.2735737,CO,26,148,66
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","06-04-2025 22:00:00",28.656756,77.227234,SO2,17,58,31
India,Delhi,Delhi,"DTU, Delhi - CPCB","06-04-2025 22:00:00",28.7500499,77.1112615,CO,24,49,30
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-04-2025 22:00:00",28.498571,77.264840,PM2.5,52,331,168
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-04-2025 22:00:00",28.498571,77.264840,PM10,86,229,157
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","06-04-2025 22:00:00",28.5627763,77.1180053,PM10,73,276,150
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","06-04-2025 22:00:00",28.5627763,77.1180053,CO,34,100,51
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","06-04-2025 22:00:00",28.6811736,77.3025234,PM2.5,65,294,149
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","06-04-2025 22:00:00",22.1910172,83.5197009,SO2,5,36,15
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-04-2025 22:00:00",21.258815,81.578979,PM2.5,21,57,34
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-04-2025 22:00:00",21.258815,81.578979,PM10,39,89,56
India,Delhi,Delhi,"Bawana, Delhi - DPCC","06-04-2025 22:00:00",28.776200,77.051074,NH3,6,8,7
India,Delhi,Delhi,"Bawana, Delhi - DPCC","06-04-2025 22:00:00",28.776200,77.051074,OZONE,3,142,93
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","06-04-2025 22:00:00",28.7256504,77.2011573,PM10,62,329,164
India,Delhi,Delhi,"Alipur, Delhi - DPCC","06-04-2025 22:00:00",28.815329,77.153010,SO2,7,105,34
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.647622,77.3158090,NO2,48,126,84
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","06-04-2025 22:00:00",21.237755,81.705301,PM2.5,1,9,3
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","06-04-2025 22:00:00",21.237755,81.705301,SO2,10,22,13
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.695381,77.181665,PM2.5,50,402,216
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.695381,77.181665,NH3,7,9,8
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","06-04-2025 22:00:00",21.371751,81.664929,PM10,75,156,123
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","06-04-2025 22:00:00",21.371751,81.664929,OZONE,4,37,19
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-04-2025 22:00:00",28.628624,77.241060,SO2,11,28,19
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-04-2025 22:00:00",28.628624,77.241060,OZONE,1,43,20
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-04-2025 22:00:00",28.732820,77.170633,PM2.5,48,434,253
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-04-2025 22:00:00",28.732820,77.170633,NH3,6,12,9
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-04-2025 22:00:00",28.732820,77.170633,CO,40,123,66
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.580280,77.233829,PM10,78,395,160
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.580280,77.233829,CO,40,128,63
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.580280,77.233829,OZONE,2,93,60
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","06-04-2025 22:00:00",28.588333,77.221667,NO2,26,176,85
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","06-04-2025 22:00:00",28.5918245,77.2273074,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.611281,77.237738,NH3,14,20,17
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.611281,77.237738,CO,2,123,50
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-04-2025 22:00:00",28.636429,77.201067,NO2,141,179,154
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-04-2025 22:00:00",28.636429,77.201067,SO2,6,37,19
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-04-2025 22:00:00",28.636429,77.201067,OZONE,5,22,13
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","06-04-2025 22:00:00",28.6514781,77.1473105,NO2,56,103,74
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-04-2025 22:00:00",28.5504249,77.2159377,PM10,98,424,214
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-04-2025 22:00:00",28.5504249,77.2159377,OZONE,11,53,28
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.710508,77.249485,PM2.5,33,343,139
India,Delhi,Delhi,"Narela, Delhi - DPCC","06-04-2025 22:00:00",28.822836,77.101981,SO2,19,61,33
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","06-04-2025 22:00:00",28.567890,77.250515,PM2.5,47,325,169
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","06-04-2025 22:00:00",28.6573814,77.1585447,PM2.5,31,358,150
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","06-04-2025 22:00:00",28.570173,76.933762,NH3,8,12,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","06-04-2025 22:00:00",28.570173,76.933762,CO,19,64,36
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","06-04-2025 22:00:00",28.570173,76.933762,OZONE,2,226,150
